foto,name_de,name_ru,name_en,gi,gl
https://glycemic-index.net/images/8fpDPNHR5j_small.webp,Urd Bean (gedämpft),,,43,27.1
https://glycemic-index.net/images/YUGjLexOIh_small.webp,Vanille,,,5,3.3
https://glycemic-index.net/images/C89Mc0DwEd_small.webp,Vollkorn (Roggen),,,34,19.0
https://glycemic-index.net/images/Mlh6v0AMNd_small.webp,Vollkorn-Spaghetti,,,40,10.6
https://glycemic-index.net/images/lNb9MAdgI8_small.webp,Vollkornbrot,,,40,15.9
https://glycemic-index.net/images/vp1sNEFsje_small.webp,Vollkornnudeln,,,40,10.6
https://glycemic-index.net/images/pet0naf4k9_small.webp,Vollkornnudeln,,,50,32.1
https://glycemic-index.net/images/mIqW2wwMxP_small.webp,Vollkornnudeln von al dente,,,40,14.6
https://glycemic-index.net/images/fGNwjcRCmT_small.webp,Vollkornweizen,,,45,26.8
https://glycemic-index.net/images/CcjBBjdE4b_small.webp,Vollmilch,,,34,1.6
https://glycemic-index.net/images/sumn8qertD_small.webp,Vollmilch 3%,,,27,1.2
https://glycemic-index.net/images/IBuvGflLau_small.webp,Walnüsse,,,15,1.1
https://glycemic-index.net/images/LBaDaFsSpc_small.webp,Weizenflocken,,,45,27.4
https://glycemic-index.net/images/PRpCaFdWjA_small.webp,Weiße Bohnen (gekocht),,,33,8.3
https://glycemic-index.net/images/In6joHnczH_small.webp,Weiße Mandelpaste / Püree (ohne Süßstoffe),,,35,16.7
https://glycemic-index.net/images/DfrkGNjkW3_small.webp,"Weißer Mais, Zuckermais, gefrorener Mais",,,55,10.4
https://glycemic-index.net/images/mXvhCorXZe_small.webp,Weißkohl,,,15,0.9
https://glycemic-index.net/images/2IAq2Vv0K8_small.webp,Wildreis,,,45,33.8
https://glycemic-index.net/images/JjGit16DJq_small.webp,Wildreis (schwarz),,,35,26.3
https://glycemic-index.net/images/fIPy3LdaCp_small.webp,Würste,,,28,6.7
https://glycemic-index.net/images/4CLnVyxdN2_small.webp,Würste,,,30,0.6
https://glycemic-index.net/images/R9F0rKZWSK_small.webp,Ziegenmilch,,,24,1.1
https://glycemic-index.net/images/yhali4p297_small.webp,Zimt,,,5,2.9
https://glycemic-index.net/images/4HiWMteTeR_small.webp,Zitrone (frisches Obst),,,20,0.6
https://glycemic-index.net/images/iYbYuHuo26_small.webp,Zitronensaft (ungesüßt),,,20,0.6
https://glycemic-index.net/images/Gjg89KhEjc_small.webp,Zucchini,,,15,0.5
https://glycemic-index.net/images/JYdUyUKExr_small.webp,Zwiebel (frisch),,,15,1.6
https://glycemic-index.net/images/bJuS6MzOHV_small.webp,brauner Reis,,,50,36.5
https://glycemic-index.net/images/ZrKrG8Noiu_small.webp,chinesische Nudeln,,,35,23.4
https://glycemic-index.net/images/TWElHhyyLn_small.webp,dijon Senf,,,35,3.3
https://glycemic-index.net/images/ylVEkxRjYr_small.webp,rote Bohnen,,,35,18.4
https://glycemic-index.net/images/GOhNvdqaVw_small.webp,roter Reis,,,55,38.8
https://glycemic-index.net/images/aTDRzbstov_small.webp,weiße Bohnen,,,35,21.4
https://glycemic-index.net/images/RnY7mve9on_small.webp,weiße Bohnen,,,35,22.4
https://glycemic-index.net/images/WtC5GO8bse_small.webp,weiße Schokolade,,,44,26.0
https://glycemic-index.net/images/pUxrArCQGL_small.webp,Überfliegen Sie Käse,,,30,0.4
https://glycemic-index.net/images/hx1NpTnj1I_small.webp,Ahornsirup,,,65,43.5
https://glycemic-index.net/images/0a37JgGQOB_small.webp,Ananas,,,66,8.6
https://glycemic-index.net/images/xCmLJ6O3IK_small.webp,Ananas (in Sirup konserviert),,,65,10.1
https://glycemic-index.net/images/gyPa5fH3eT_small.webp,Aprikosen (in Sirup konserviert),,,60,12.9
https://glycemic-index.net/images/XrJXyk3SWR_small.webp,Beef Stroganoff,,,56,7.3
https://glycemic-index.net/images/j6ZsyWsRUx_small.webp,Brotfrucht,,,65,17.6
https://glycemic-index.net/images/CIj5N57PeH_small.webp,Brown Hefebrot,,,65,26.0
https://glycemic-index.net/images/XgwvsOISwR_small.webp,Buchweizennudeln,,,59,41.6
https://glycemic-index.net/images/kxh00IHEJk_small.webp,Couscous,,,60,12.0
https://glycemic-index.net/images/SPHN3Fxzm0_small.webp,Dessert Banane (reif),,,60,13.1
https://glycemic-index.net/images/vErOVlpzPz_small.webp,Eipulver,,,60,2.7
https://glycemic-index.net/images/vUFiyRIJp7_small.webp,Eis,,,62,14.9
https://glycemic-index.net/images/ka0WbGBCUS_small.webp,Erbsensuppe,,,60,3.7
https://glycemic-index.net/images/lSD2G4ZRoX_small.webp,Erdbeermarmelade (hoher Zucker),,,65,45.5
https://glycemic-index.net/images/RP9LVrO94B_small.webp,"Erfrischungsgetränke (Soda, Cola)",,,60,6.0
https://glycemic-index.net/images/u7yFMMk5TU_small.webp,Falafel (Kichererbse),,,65,28.1
https://glycemic-index.net/images/LG0GCz9phG_small.webp,Fladenbrot,,,69,38.6
https://glycemic-index.net/images/erYdd1oADQ_small.webp,Gekochter Zuckermais,,,60,13.5
https://glycemic-index.net/images/USWwP2d7iv_small.webp,Gelber Mais,,,65,10.1
https://glycemic-index.net/images/SMOuRVJ8CI_small.webp,Gemüsekonserven (Fabrik),,,65,3.4
https://glycemic-index.net/images/ZZgjz2Wsiy_small.webp,Gemüsesuppe,,,60,2.2
https://glycemic-index.net/images/2DpPfqD4qQ_small.webp,Geschältes Weizenmehl (Vollkorn),,,65,44.8
https://glycemic-index.net/images/rfbQO4Zvrg_small.webp,Getrocknete Früchte,,,60,49.8
https://glycemic-index.net/images/JpkEqRDZqw_small.webp,"Hafer, Herkules",,,59,36.0
https://glycemic-index.net/images/70e4GfsVn9_small.webp,"Haferbrei (zerkleinert), Haferflockengerichte",,,60,9.0
https://glycemic-index.net/images/KYY120pdI9_small.webp,Haferflocken (auf dem Wasser gekocht),,,60,9.0
https://glycemic-index.net/images/5u9ctaSrmh_small.webp,Hamburger,,,66,1.3
https://glycemic-index.net/images/9AjnElHjW1_small.webp,Hamburgerbrötchen,,,61,30.1
https://glycemic-index.net/images/QykUwLozkc_small.webp,Hartweizengrieß,,,60,42.4
https://glycemic-index.net/images/RMDApm86k2_small.webp,Honig,,,60,45.8
https://glycemic-index.net/images/y5OG6PbpkS_small.webp,Kastanie,,,60,26.5
https://glycemic-index.net/images/Lwabbo6jIs_small.webp,Kastanienmehl,,,65,46.1
https://glycemic-index.net/images/Rk4YASGlDx_small.webp,Kleiebrot,,,65,29.4
https://glycemic-index.net/images/DuBlOhOvH0_small.webp,Kondensmilch,,,61,32.9
https://glycemic-index.net/images/TZKyQbd6CP_small.webp,Kürbis,,,65,4.5
https://glycemic-index.net/images/WdF8qhD0Vo_small.webp,Langkornreis,,,60,46.8
https://glycemic-index.net/images/Z3bm3z9k2B_small.webp,Maischips,,,63,28.8
https://glycemic-index.net/images/4PlycJCZzw_small.webp,Maisteigwaren,,,68,46.4
https://glycemic-index.net/images/GjyXdrhDeQ_small.webp,Mango,,,56,8.4
https://glycemic-index.net/images/1IMqUlEzmM_small.webp,Marmelade mit Zucker,,,65,49.8
https://glycemic-index.net/images/6DxXC4mWiA_small.webp,Mayonnaise (gesüßt),,,60,0.2
https://glycemic-index.net/images/ZrLfAv7vun_small.webp,Melone,,,65,5.2
https://glycemic-index.net/images/FZOfamIeW1_small.webp,Milchbrot,,,60,29.9
https://glycemic-index.net/images/Paau8TtTTo_small.webp,Müsli,,,56,31.6
https://glycemic-index.net/images/9AJli1lvL9_small.webp,Müsli (mit Zucker oder Honig),,,65,43.8
https://glycemic-index.net/images/dJXxO0LTMg_small.webp,Papaya (frisch),,,60,5.5
https://glycemic-index.net/images/GMDIa0nKMe_small.webp,Perlgerste (gedämpft),,,60,40.1
https://glycemic-index.net/images/kDsILe8Ikw_small.webp,Pfannkuchen,,,66,16.6
https://glycemic-index.net/images/9zwTGMvNjC_small.webp,Pita-Brot,,,57,31.9
https://glycemic-index.net/images/DWNRAHikTn_small.webp,Pizza,,,60,19.8
https://glycemic-index.net/images/SUcktOtukg_small.webp,Quitte (Dose / Gelee mit Zucker),,,65,7.2
https://glycemic-index.net/images/EmHph95itV_small.webp,Reis Jasmin,,,60,44.0
https://glycemic-index.net/images/n3cALhEbzZ_small.webp,Reisnudeln,,,65,16.2
https://glycemic-index.net/images/IIpvhCrZUk_small.webp,Reiswaffeln,,,64,52.3
https://glycemic-index.net/images/xEVRLZ9gy0_small.webp,Roggenbrot,,,65,31.2
https://glycemic-index.net/images/6c7JkJrSwq_small.webp,Roggencracker,,,64,44.8
https://glycemic-index.net/images/cojlILemdp_small.webp,Rosinen,,,65,51.5
https://glycemic-index.net/images/rTDmfMztpn_small.webp,Rosinen (rot und gold),,,65,46.8
https://glycemic-index.net/images/fIy763CLpa_small.webp,Rote-Bete-Saft,,,64,0.0
https://glycemic-index.net/images/DNDiU8uZwI_small.webp,Rüben (Gekocht),,,65,7.0
https://glycemic-index.net/images/i5BE2P6fW6_small.webp,Schmelzkäse,,,57,15.4
https://glycemic-index.net/images/DLoSAjk5jT_small.webp,Schokoladenpulver mit Zucker,,,60,19.1
https://glycemic-index.net/images/Sv1J2eaU7E_small.webp,Shortbread,,,60,32.2
https://glycemic-index.net/images/iiJFUlsp2Q_small.webp,Sorbet,,,65,52.5
https://glycemic-index.net/images/HQd44fM1XC_small.webp,Sorbet (mit Zucker),,,65,17.9
https://glycemic-index.net/images/D9jDWErZqn_small.webp,Stroh,,,60,41.6
https://glycemic-index.net/images/cNjjUr7CnF_small.webp,Süßkartoffel,,,65,18.2
https://glycemic-index.net/images/aswJADQQTd_small.webp,Tamarinde (süß),,,65,40.8
https://glycemic-index.net/images/gw8NS5HckZ_small.webp,Trauben,,,56,9.6
https://glycemic-index.net/images/LOsiyYKzB5_small.webp,"Trauben, schwarz",,,59,11.0
https://glycemic-index.net/images/Kc7lw2I1SN_small.webp,Udon-Nudeln,,,62,8.5
https://glycemic-index.net/images/G0cIgo1Kb3_small.webp,"Vanilleeis (normal, mit Zucker)",,,60,14.4
https://glycemic-index.net/images/JzXU9TeY5Z_small.webp,Vollkornbrot,,,65,31.2
https://glycemic-index.net/images/bY5dz2wm26_small.webp,Vollkornmehl,,,60,33.5
https://glycemic-index.net/images/yYvB4vnIl4_small.webp,Zucker,,,58,58.0
https://glycemic-index.net/images/HG5v8rvGxG_small.webp,Сorn (in Dosen),,,65,26.6
https://glycemic-index.net/images/SeQsN3aQGr_small.webp,Amaranth (analog zu Popcorn),,,70,43.4
https://glycemic-index.net/images/2ZoWmxlMzy_small.webp,Aromatisierter Reis,,,70,56.0
https://glycemic-index.net/images/wAvwnNegxY_small.webp,Arroroot Mehl,,,85,72.0
https://glycemic-index.net/images/maDth31oxn_small.webp,Backwaren (Weizen),,,90,33.9
https://glycemic-index.net/images/ZKf9MlK8Xv_small.webp,Bagel (Weizen),,,70,35.4
https://glycemic-index.net/images/3t56uEo8h4_small.webp,"Bagels, Bagels",,,70,48.1
https://glycemic-index.net/images/a9QuVsuUee_small.webp,Baguette (Vollkorn),,,73,28.3
https://glycemic-index.net/images/km3qgnoJUj_small.webp,Baguette (weiß),,,95,46.5
https://glycemic-index.net/images/J3NNntqqRp_small.webp,Bier,,,70,2.5
https://glycemic-index.net/images/fpEMNt47f0_small.webp,Biscotti (trockene Kekse),,,70,35.0
https://glycemic-index.net/images/BwzZxXhuLA_small.webp,Bohnen (gekocht),,,80,17.2
https://glycemic-index.net/images/aVqmAGjVTX_small.webp,Brioche (Brötchen),,,70,32.9
https://glycemic-index.net/images/UQMe4LTyl7_small.webp,Cornflakes,,,85,55.3
https://glycemic-index.net/images/glPLlX2NZo_small.webp,Cracker,,,80,10.0
https://glycemic-index.net/images/3Vk9PxpEAm_small.webp,Cracker,,,70,50.4
https://glycemic-index.net/images/B7fuVM0MML_small.webp,Croissant,,,70,21.7
https://glycemic-index.net/images/MkHavmQFZu_small.webp,Donuts,,,75,38.3
https://glycemic-index.net/images/UKImnQ8pIo_small.webp,Eine Mischung aus raffiniertem Getreide mit Zucker,,,70,16.2
https://glycemic-index.net/images/PBIXPmSNN3_small.webp,Französisches Baguette aus Weizenmehl,,,70,23.4
https://glycemic-index.net/images/PN9Yh8OJVA_small.webp,Gebratene Kartoffel,,,95,19.1
https://glycemic-index.net/images/oi4HVSFUo6_small.webp,Gekochte Kartoffeln,,,70,12.3
https://glycemic-index.net/images/6MEHjwpdAw_small.webp,Gerstenbrei,,,70,46.1
https://glycemic-index.net/images/vDMgRd52UP_small.webp,Glucose,,,96,94.1
https://glycemic-index.net/images/Mz5hRjqt43_small.webp,Glucosesirup,,,100,70.5
https://glycemic-index.net/images/xCUTQuChu8_small.webp,Glukose (Dextrose),,,100,95.0
https://glycemic-index.net/images/PF77NCPzEW_small.webp,Glutenfreies Weißbrot,,,90,14.0
https://glycemic-index.net/images/ayuloHjTUj_small.webp,Gnocchi,,,70,14.0
https://glycemic-index.net/images/GEtAxp2ZNA_small.webp,"Hafer, Haferbrei, Instantkochen",,,74,41.4
https://glycemic-index.net/images/844AiYOQhL_small.webp,Hirse,,,70,51.1
https://glycemic-index.net/images/unVTpamxef_small.webp,Hirsebrei,,,70,18.9
https://glycemic-index.net/images/BfRX6pbHvo_small.webp,Instant-Kartoffeln,,,87,66.1
https://glycemic-index.net/images/G5OWj96E4s_small.webp,Instant-Reis,,,85,65.5
https://glycemic-index.net/images/wBd1ti8CFq_small.webp,Karotte (gekocht),,,85,4.3
https://glycemic-index.net/images/BfbbSH9czf_small.webp,Kartoffelchips,,,70,37.0
https://glycemic-index.net/images/huD5FbEjr9_small.webp,Kartoffelmehl (Stärke),,,95,78.9
https://glycemic-index.net/images/5T9Y0CC6bD_small.webp,Kartoffelpüree,,,83,11.4
https://glycemic-index.net/images/pajkDcy7fN_small.webp,Keks,,,70,34.0
https://glycemic-index.net/images/eA1bA7JfWt_small.webp,Kekse (Gebäck),,,70,46.2
https://glycemic-index.net/images/AcIZXsUwO8_small.webp,Klebreis,,,90,73.8
https://glycemic-index.net/images/FUVHmFdwBd_small.webp,Knödel,,,86,24.9
https://glycemic-index.net/images/ibu51LJqP8_small.webp,Kondensmilch mit Zucker,,,80,6.8
https://glycemic-index.net/images/rw9aSUpj3j_small.webp,Kürbis (gekocht),,,75,5.3
https://glycemic-index.net/images/QRTCr5Hs81_small.webp,Kürbis Kaviar,,,75,3.6
https://glycemic-index.net/images/F6WYOqPxes_small.webp,Luftreis (analog zu Popcorn),,,85,76.3
https://glycemic-index.net/images/vzZv7xYRqo_small.webp,Lychee (Sirup aus der Dose),,,79,14.8
https://glycemic-index.net/images/9c7MGyNnmB_small.webp,Maismehl,,,70,53.8
https://glycemic-index.net/images/xGK1LPzM8Y_small.webp,Maismehlbrei (Mamalyga),,,70,14.7
https://glycemic-index.net/images/VJzrDCGQgP_small.webp,Maissirup (dunkel),,,115,89.2
https://glycemic-index.net/images/COn109xmws_small.webp,Maisstärke,,,95,80.8
https://glycemic-index.net/images/4O3iltBCDY_small.webp,Maisstärke,,,85,72.3
https://glycemic-index.net/images/74GDlGoEgs_small.webp,Maltodextrin,,,95,94.0
https://glycemic-index.net/images/L8WNIDfAna_small.webp,Matzo (Weißmehl),,,70,58.8
https://glycemic-index.net/images/3Y2IIYAa2A_small.webp,Melasse,,,70,52.5
https://glycemic-index.net/images/1xUDpRImuE_small.webp,Obstriegel (Erdbeere),,,90,60.8
https://glycemic-index.net/images/PfFpjyCX67_small.webp,Ofenkartoffel,,,95,20.0
https://glycemic-index.net/images/uBWy5f1Dky_small.webp,Pastinake,,,85,15.3
https://glycemic-index.net/images/cfhAGI3YFn_small.webp,Pfannkuchen mit Hüttenkäse,,,70,8.4
https://glycemic-index.net/images/ZTVdhnMMjY_small.webp,Platano (gekocht),,,70,27.4
https://glycemic-index.net/images/qv7Mku6eZJ_small.webp,Platano (nur gekocht),,,70,22.4
https://glycemic-index.net/images/Mlh5GfqgHd_small.webp,Pommes frittes,,,75,22.6
https://glycemic-index.net/images/01sqMRHCKr_small.webp,Premium Weizenmehl,,,85,58.6
https://glycemic-index.net/images/NUF1lnAdJl_small.webp,Ravioli (aus Weichweizen),,,70,20.8
https://glycemic-index.net/images/Wcub3iN8hK_small.webp,Reisbrei mit Milch (mit Zucker),,,75,13.6
https://glycemic-index.net/images/0scaIlEz2Z_small.webp,Reisbrot,,,70,48.0
https://glycemic-index.net/images/tvcnRnAAr2_small.webp,Reisflocken,,,80,61.6
https://glycemic-index.net/images/O1mOJwne6V_small.webp,Reiskekse,,,85,58.6
https://glycemic-index.net/images/Oe6K3ZDkwz_small.webp,Reiskuchen,,,85,69.7
https://glycemic-index.net/images/vqDNTitb75_small.webp,Reismehl,,,95,76.1
https://glycemic-index.net/images/6YahKCXm9i_small.webp,Reismilch,,,85,5.5
https://glycemic-index.net/images/jS5TN2lXTh_small.webp,Reissirup,,,100,77.0
https://glycemic-index.net/images/AKCZL3GXd3_small.webp,Risotto,,,70,22.1
https://glycemic-index.net/images/C1Uv9qZg7C_small.webp,"Rutabaga, Futterrüben",,,70,6.1
https://glycemic-index.net/images/uHWJIVcRM7_small.webp,"Rübe (gekocht, gekocht)",,,85,3.9
https://glycemic-index.net/images/jiG8OjhXWw_small.webp,"Rübe, Rübe (gekocht)",,,85,5.1
https://glycemic-index.net/images/Yx6702Slmh_small.webp,"Sandwichbrot, weiß",,,75,39.4
https://glycemic-index.net/images/wthslYkU89_small.webp,Schokoriegel (mit Zucker),,,70,38.1
https://glycemic-index.net/images/rMI2gltinn_small.webp,"Sellerie (gekocht, ohne Salz)",,,85,4.0
https://glycemic-index.net/images/Buo1liHtxx_small.webp,Sirup,,,70,54.8
https://glycemic-index.net/images/dh4BkgP3vI_small.webp,Sorghum,,,70,46.5
https://glycemic-index.net/images/zBi6qlNnBV_small.webp,Sportgetränke,,,75,2.9
https://glycemic-index.net/images/RUwbjuezTD_small.webp,"Süßkartoffel (Batata, Yam)",,,70,11.1
https://glycemic-index.net/images/eUksdh2pTi_small.webp,Tacos,,,70,14.0
https://glycemic-index.net/images/w4OeMhPDp7_small.webp,Tapioka (getrocknet),,,85,74.6
https://glycemic-index.net/images/rvUGchFjPr_small.webp,Termine,,,70,48.4
https://glycemic-index.net/images/KA0omnjciw_small.webp,Waffeln,,,75,54.3
https://glycemic-index.net/images/8qDGgIWMAs_small.webp,Wassermelone,,,75,5.6
https://glycemic-index.net/images/Vy2XOOtMlA_small.webp,Weizenbrot,,,70,34.3
https://glycemic-index.net/images/zwQQH8Nxsv_small.webp,"Weizenmehl, weiß (nicht angereichert)",,,85,62.6
https://glycemic-index.net/images/fA7MrEbvvU_small.webp,Weizensirup,,,100,78.0
https://glycemic-index.net/images/AYB2keTe4N_small.webp,"Weizensirup, Reissirup",,,100,77.0
https://glycemic-index.net/images/7glZbxWPcy_small.webp,"Weißbrot ""Baguette""",,,70,36.0
https://glycemic-index.net/images/IId383BQgI_small.webp,Weißer Reis Standard,,,70,56.0
https://glycemic-index.net/images/WBtmLBI95R_small.webp,Weißmehlbrot,,,90,43.9
https://glycemic-index.net/images/c2cnuHldAk_small.webp,brauner Zucker,,,70,68.6
